id,n_pos,is_nv,is_nv_vuln_contradiction,has_Class01:ExternalBug,has_Class02:GasException,has_Class03:MishandledException,has_Class04:Timestamp,has_Class05:TransactionOrderDependence,has_Class06:UnusedReturn,has_Class07:WeakAccessMod,has_Class08:CallToUnknown,has_Class09:DenialOfService,has_Class10:IntegerUO,has_Class11:Reentrancy,has_Class12:NonVulnerable,in_tod_folder,in_wam_folder
25dac95b8f595046bc435139636b0e2f1ff6e0ea31a54f3c19e7e726fb98738b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
25fc0e7096fc653718202dc30b0c580b8ab87eac11a700cba03a7c021bc35b0c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2618182c3894875e16eeafa6c24e1fe926150ebc6403980c2cb1bbff192d296d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
26a03c15062a0ea124d3db7883d502ffa26062092c9a876435dbf8a778912db1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
26d228663f13a88592a12d16cf9587caab0388b262d6d9f126ed62f9333aca94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2747b7c718564ba5f066f0523b03e17f6a496b06851333d2d59ab6d863225848,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2782526eaa0c5c254b36d0c90e1f8c06af41d167a8b539bd3c81cd6d155e7e5f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
27badc983df1780b60c2b3fa9d3a19a00e46aac798451f0febdca52920faaddf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
27d719c754aacd492a6dc8a1b76619355abcf5ef473cbec02018d3c57ebbf0d5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
27dbe0ab2a7a758f0c6f48e4a38ea6985abe6a60e88666d7ff54b9c093e59552,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
27e1615212f3c6ea846ed6c412df1361ce97f006ee20bb5aa2483a3b61d5cadd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
28096b238fafbfd5abdb8ddf4e7f5a2c67196cfd8b5d49a196012d0269a2189f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2811745d7b8d8874f6e653d176cefdd19e05e920ce389b9b7e83e5b2dfa546c7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
284b7e6d788f363f910f7beb1910473e23ce9d6c871f1ce0f31f22a982d48ad4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
284de502c9847342318c17d474733ef468fbdbe252cddf6e4b4be0676706d9d0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2858dcd1057d3eae7f7d5f782167e24b61153c01551450a628cee722509f6529,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
28955b1fb53203e2ff246fd2d4c3e148d4666a617469cdcc86060985682ab4bc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
28ac593455c7f44e49e0e5fb2b130739cd8aed87c15e4d79eb2fc69c47649360,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
28dae7c8bde2f3ca608f86d0e16a214dee74c74bee011cdfdd46bc04b655bc14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
290a0b92873bdf4e47986dc5208037bad7527653bff700dc53c1e57eb98103c1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2910796c552eba19b7760da1f555a24b7cace7c816454631d9ab176c89ac3e8b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
29db0c6782dbd5000559ef4d9e953e300e2b479eed26d887ef3f92b921c06a67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2a2b47d33745ff380ad63ed967290047978830829f88a1bf64c097434ad53052,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
2ab0ce7632a611e907a40710ff46da13c5ba832f5a402c6f51e15f53d6e8fa0e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2abaca4911e68fa9bfbf3482ee797fd5b9045b841fdff7253557c5fe15de6477,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2ac878b0e2180616993b4b6aa71e61166fdc86c28d47e359d0ee537eb11d46d3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2af4dd48399a5cf64c23fc7933e11aaf6171d80001b4b1377498ae6056b1acbf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2b4da94214015b4281ac65905270bda4eefb97e08f5b4ae2f517b424ff77bfd9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2b9449f314bf93145f8122906d8dc56c4ca1f116e6db7ad2768d6f9ade29b31e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2c211db662b0b491607d01cc3c59b76cdc0922073f569c51db931632e12f5b53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
2c4cf657337835125bc4258d0e2e546af4185bdb70f64e1b0aa46d1d78017404,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2c624232cdd221771294dfbb310aca000a0df6ac8b66b696d90ef06fdefb64a3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2c69bc9b34fb0800a44a702e45019c107dfdc8273b9feb62c9615addc7138bde,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2c7d5490e6050836f8f2f0d496b1c8d6a38d4ffac2b898e6e77751bdcd20ebf5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2cfc8ccbd7c0b17615323b41e815651ff2ae9ffae45a4599c0499b98ff940429,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2cfd4b162e427e8e59a2fedf7d5d138eb696d08b98ad9765da0af1690c77b280,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2d1007980f49215311f7f1012e84f99b801eb5daeca04dedea3ada41cc45353b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2d86377d4cc3e6c85bab00dd407f8c5b657c239c6af3109de6cdf4d418aa2d89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2dbd2cfb6c7d762b2ca9f83557fd45c05a565072a0d57c767336b175d3b3689b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
2dfe70c43208f52b9ef4ea7e134705283947116491e81fbac05f0aedc25c5956,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2e00b312b0a9681bef09f9085a4e918b8fceb0c0b1c043dc17c90beef5fa446c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2e349ebaf8352ab3acfa75fc37ae523aad10f23a2240d6fdf256190097df54e1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
2ee92662ea8a555070969b849848e32450f63e3fc8cb1e2dd3ac68d98e7efc5f,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
2f74d62c5e51079f4e0db990f3a44137f37b268c0f159b661420dbf203df0373,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2f84035610deb9378036cb7a5498b885486cf8e0acfde755081b3484bcff8eed,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
2fca346db656187102ce806ac732e06a62df0dbb2829e511a770556d398e1a6e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3033cf66fa728da7a2940d823aad8118fb40687ebfad1147c313478b2baafe4b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3038bfb575bee6a0e61945eff8784835bb2c720634e42734678c083994b7f018,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
303c8bd55875dda240897db158acf70afe4226f300757f3518b86e6817c00022,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3055e0d8130c7a197bc6e020afe9bea1edef31f33b720cc326dd404d8e3f82d5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3068430da9e4b7a674184035643d9e19af3dc7483e31cc03b35f75268401df77,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
308831041ea4863c3f87d222c31f759411898c874a9006b4bd6c745858b8f3bd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3097fc802d49355a0a256d4b07ab9f7257fcf35077cdb8133d59f607fedb229e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
30e26cef13a6dbbf0e3035f8c16f55670f4e468e97ac7dad43798621da636abf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
30e4c02268d49ca010e3c62fcc2615da2fad4cf0c359eb8fedc0366739b34205,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
30eec89ddd9c342ef28a87f731d6e50ba977baf12d7caa7045a9d56b0e923f03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
313c938e0103b56b43632b702e3e63447fab1f90a4fe890ca5abb7a6cf8830ee,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
31489056e0916d59fe3add79e63f095af3ffb81604691f21cad442a85c7be617,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
314f04b30f62e0056bd059354a5536fb2e302107eed143b5fa2aa0bbba07f608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
316c0f93c7fe125865d85d6e7e7a31b79e9a46c414c45078b732080fa22ef2a3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3346f2bbf6c34bd2dbe28bd1bb657d0e9c37392a1d5ec9929e6a5df4763ddc2d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
33512007840ced1bb0aab68f47cb5f702abd494a15f26bcbe26a1e47af03d841,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
33dfd0542680f7d510a4a2d57d64915da323a898519884199db40b3621279763,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
33eb7e4ae43f9873d9c84c0f07b055946b24a71ca27daa60acbbf95b44c7c5e0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
349c41201b62db851192665c504b350ff98c6b45fb62a8a2161f78b6534d8de9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
34e2ad7b31cd9ee87c038c10fd6fbe310314ba67abb73a686f0d1087267d7a1d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35061d625d38a94100042bdce2392808ee0a2712249ab55913d61d47ffeda459,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
35135aaa6cc23891b40cb3f378c53a17a1127210ce60e125ccf03efcfdaec458,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35254aa9a21444e50349cebb5465b9b42cb4a625ebcbffe24504b178c35bcb85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
353767b239099863e13ca954e20a66c9d75f777baf239f56e399958de49bf79d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3538a1ef2e113da64249eea7bd068b585ec7ce5df73b2d1e319d8c9bf47eb314,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
355d8c0ee4e5698eaed38b96aab64dbf0ad72eca3e352183be6e957e9d9230a7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35a9e381b1a27567549b5f8a6f783c167ebf809f1c4d6a9e367240484d8ce281,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35bbce4007c5cd57a4c6dcabbdf5b347c9557ec11898111c280a788f8396e2c5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35c71bd7eaf4607047bb7c186d17251942204229b897e033923b13dc8ce2d109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
35ff7242586124a2f6a77b46d4451caf57e95565d1be85806537258cac22a261,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
3635a91e3da857f7847f68185a116a5260d2593f3913f6b1b66cc2d75b0d6ec0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
367461e6dd07bdb57342cb64b2a8d8e0fa13c53842a95ec20a90d35bdd6eb77f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
36790ecd55c2030dc553685bef719df653f413a20cdad1bfd1dc934c76686ddd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
36c1cc2f9d7022bf6beacb6248a89e7e677b3bf9a91e6457a5ffdbade55b76da,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
36ebe205bcdfc499a25e6923f4450fa8d48196ceb4fa0ce077d9d8ec4a36926d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
377adeb4cd4096adc7ca64b533938cffc6294a9b3534f883b2336a26252cda9a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
37834f2f25762f23e1f74a531cbe445db73d6765ebe60878a7dfbecd7d4af6e1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
37b73510175057c633ebe4beb0a34917fa2a0696432db43a4eeb2c3ff83a4c3b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
37c20f19f3272b5ccc3a5d80587eb9deb3f4afcf568c4280fb195568da8eb1a2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
388c2eafe5afd475492698c0995a2daf157eb3b3be8207391d3a023c97c8c034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
38b2d03f3256502b1e9db02b2d12aa27a46033ffe6d8c0ef0f2cf6b1530be9d8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
38b83caefa1ef26940f1d07bd4ec94c60809b0f88f2118e82ef8ec2d98938a84,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
38d66d9692ac590000a91b03a88da1c88d51fab2b78f63171f553ecc551a0c6f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
392a52e4f77c40bf3321dc2feac356fac2a906a80c961748170af4ce2bce1e6a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3949ac1596ec77106a709a618bf5adcb19b77537ce8bcbdf54ff830169cdd084,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3963317a2b410e5357f4d839787aedb9ceef495514fe5cd91f846ab3a59621e0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
396f804443825586c1283a27fdcadf74abb82008bcd9b260a30912a26563f27d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
39700d452c77592c9710a4a34c6fe97d6150e26d550a5cfa553b0177d7b23e95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
39bb88f40d3aa2b2fe9dea67be27c74765db0ebb3ff3cf8fb779af6319fa2045,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
39e18a493b913441c12fac89a09f24958e5da0ff6f3300c80c5359f36e3223aa,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
39f2602ebb5f320fa3afb92a9814298968bd70ac5343f45337270035d86975b8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3a1dfb05d7257530e6349233688c3e121945c5de50f1273a7620537755d61e45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3a8f6d79cd434dc10588606993976b7b2bc038ff4a2481e857ac0168fc29a683,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3ada92f28b4ceda38562ebf047c6ff05400d4c572352a1142eedfef67d21e662,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3b86df3ff95ad2fd72102e34f3a721f2bdc876e12e3bd1434af8ab4cabbd5547,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3bcc1340d90b3d55accb9a57998b69708fea2a63c39f7369047469f952ccad4f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3bd625f07792e885b5a4b5f0b9005a5b53a56a610efa2c27cd923aed53a6a4b5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3c15285c04fff40024bb8714b93e58178bf8d3bebe6943178e1c5412957b7aa1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3c1b7053f0edd447b778edbc0ad8359b0fa892d69857d9bd5e6b19007bb3f01e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3c2308b1bc64683e5aed4111841da5bc3b3295b01a852f1dc4e68510f79dd37f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3c52a89c85547fafee335c81664c47c125049f453e3f5e9654b8bff78de0fc2b,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
3cf865f9ee9682e374e50d9be7bb9b8c526b8ed1ea4daef0f076e1ae578d6218,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
3d3286f7cd19074f04e514b0c6c237e757513fb32820698b790e1dec801d947a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3d34f102d1708fc5edd3111144f78764b4d7b745cb5450815780545495df1e68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3d734d729009b74c011651eb24b06a74151fb99b8da5110295da8bb77ec3f92d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3d914f9348c9cc0ff8a79716700b9fcd4d2f3e711608004eb8f138bcba7f14d9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3da6ee6699da1eb52d358aa59b8e1cf6b5d77db224b4cec0faaa540610fb3b2e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3daebbc6dfd81355f1cc9d9565ab4a4a53bda47f6117529409acc7acb55556bb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3de8392541ace28284aca7f2724273739fcf4cf73de276a8ddd3547c0011323c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3e1e967e9b793e908f8eae83c74dba9bcccce6a5535b4b462bd9994537bfe15c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3f1bb7c0da3c01e685edd592f3a3ca0b149a399d25b97c0da47118c24a39f59a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3f9807cb9ae9fb6c30942af6139909d27753a5e03fe5a5c6e93b014f5b17366f,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
3fdba35f04dc8c462986c992bcf875546257113072a909c162f7e470e581e278,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
40962624bfc236888ff8a68a74b0c30166b7245423520bb28196b67f57d5e332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4099ed5ba70aebc5a9dc26bc2093d4b45839f99b306bd12f68cedfd351e6ab7a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
40f8d6d22b99ea3388538fd60bbf532256434b0eac401df1d9a2bdbb29354ae8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
41cfc0d1f2d127b04555b7246d84019b4d27710a3f3aff6e7764375b1e06e05d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
41e521adf8ae7a0f419ee06e1d9fb794162369237b46f64bf5b2b9969b0bcd2e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
421c0a7b6d0ee1c34e3d78f1685b6d95113fb2f1091919efaab45f1156a4e428,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
42342706461917ddc777fb465cec2f9a27fa435ef5cf3452cdd9cb2cba03f839,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4245f98bdd498ad6c5de54a7eb601cc5ac78e1f4cd474980b6f85bde10e980bf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4299da7466df09516d290f7a99c8b7a2fa94766eb94a61c24e1ce8f6ca80af44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
42c6024940120036d7a0103375d5b8e5072589f6d0f9a1a8e7f6eb6a17358675,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
42d2affff12d3aa25cc33a5a85d0e85be3213746c6e1e0531936d74a724ec704,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
42f0bec3310ddd8a55e8d62817337ca49c55a898c14ab073d07c16dee24d73d4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
42f25adecf47629878e89e31b2073d1af009c9c76f4140a06313af5e5950eabc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
42f69e3702bbbdf4fa7a507bacd31b39b3200a6afd457831f6b8f9540a373d39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
434c9b5ae514646bbd91b50032ca579efec8f22bf0b4aac12e65997c418e0dd6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
43912df5d0b4b49cc589617050925ac7f9a58658dabdbac30ae864e69390f8b1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
43974ed74066b207c30ffd0fed5146762e6c60745ac977004bc14507c7c42b50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4399061eb562e475cc1e1b3148386e74bd2a6f2a41c8e488f3c0405948eda8b8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
43c727ee4fc7250574d2ef90cfa16626388a10e1b30d36ece1c272953ad2ed9e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
43d244581aa23a744de9d775979165eb226a80e2cce6c0d0885412c9b6a0dbdf,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
43f64dc77762f69f9f52d5f70b53170679cb9abfc688f4cf77bdfc8077f022bc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
445b20ed0741b343abc34ae6e47f100984bbd59f8f6856b5f038d10dc93bd57c,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
44c8031cb036a7350d8b9b8603af662a4b9cdbd2f96e8d5de5af435c9c35da69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
44cb730c420480a0477b505ae68af508fb90f96cf0ec54c6ad16949dd427f13a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
44e13a0931618a5419581b4f92ee7fefd6335b9454c462dd588b9267cf008520,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4523540f1504cd17100c4835e85b7eefd49911580f8efff0599a8f283be6b9e3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
454f63ac30c8322997ef025edff6abd23e0dbe7b8a3d5126a894e4a168c1b59b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
455ae2dfc77dd77562c06dc893a49d84795a93e4f86ea2e92006940c870ec044,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
459535faa370a3b5f8b87203b089623c7aeb9325abf241ec8a685b9c325047a3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4621c1d55fa4e86ce0dae4288302641baac86dd53f76227c892df9d300682d41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
46d4c7c3285e2d04cbf9d55aa79142a277c48372a71c1455971363f2b8f8ed67,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
46db1ca7f3598c26c3e6c8d99e3ed95d2b1c76db040b8f8cd29af723ee086077,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
475eaedca79433ba99d6a922341fc61b5baa9a7d5f96c39c6387e98f72dff402,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4771bef2c04a34b548b77ea7581cf821152d9dea9c2c85151a07856fe3639314,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4779bc407343d916c5a4f6a996174046419bdd87ce6c609054dc8788b3dfc233,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
477d8dffaf92d265c56dca496167d71bfc1c34f443bc9a6677009963e6e99706,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
477f4b2cdd3fe2b9fdd7dfb887f98252ef26cecf13eb53289116a1344382256d,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
47fec9f491173c57c1d5b35dfefdb69cba6bd61bfbadea64015a65120efa15a0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
480f5a496560ae4228bb7977ecf29b2c589d7a7aa6b609534566af8cbc229a9e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48a1706eca5ee6148f748ca91a0f7db6ebcf59943532044a7bf60bbe44e5b1d2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48a1a756f2d83f1dc57bbf14052b70a6f40d0fceed6662812e34903a9fe90924,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48b361d46638bfa4eee090c158a750a69c7beec3a62e703e2801125551b1b157,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48ce32e8ec7741594c8786e445fbed501f5a735a49522314b8e24878e2544b9e,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
48f89b630677c2cbb70e2ba05bf7a3633294e368a45bdc2c7df9d832f9e0c941,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
49b3c84cd8b0d39528db375636d7a4edfc1515a6a98685b9b123474194851e70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4a2d3e5faad6f0bf5d9be2c43f043a9b39b8645ef10a957f86aabe2259ceb231,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4a30a219a9d7663fdd35c0a5df49c8d55018f13a0c53e10dd8efe8f7e4cc5d89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4b8ba4b13094beaef100d3eb7d4c8e23600c30be4420c47e0d6b4e88dbd70abb,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4bca5f72c38628aab4d9652d61ef0b4c0ec64f38b3abc6b6ccc3e399691c023f,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False
4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
4c8d5b6c695d265fb63dd73f275a21043a5887b37cb4fea0552ecc7b417c8f88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True
