id,primary_class,n_pos,bccc_folder,bccc_file_path,loc,n_functions,n_events,n_modifiers,vuln_set,Class01:ExternalBug,Class02:GasException,Class03:MishandledException,Class04:Timestamp,Class06:UnusedReturn,Class08:CallToUnknown,Class09:DenialOfService,Class10:IntegerUO,Class11:Reentrancy,Class12:NonVulnerable
3afea2cc82610cbb1fe6d845abefb29697733ab13c311c8d9741e361b8b3e7e2,IntegerUO,2,IntegerUO,BCCC-SCsVul-2024/Source Codes/IntegerUO/3afea2cc82610cbb1fe6d845abefb29697733ab13c311c8d9741e361b8b3e7e2.sol,39,4,1,0,"('Class10:IntegerUO',)",0,0,0,0,0,0,0,1,0,1
3b4d9836860373e23e441c733efa840edd5a34a02a52b34bfc77828f24d63422,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3b4d9836860373e23e441c733efa840edd5a34a02a52b34bfc77828f24d63422.sol,7,1,0,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3ba9a75b4839d8ca144f43c52ba2837af0a11e47ef8c0867ea09d789b589e02f,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3ba9a75b4839d8ca144f43c52ba2837af0a11e47ef8c0867ea09d789b589e02f.sol,2221,158,4,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3c35fd4aff00aceccd31a093b3120948692b662912ebc8de72da49a942b39334,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3c35fd4aff00aceccd31a093b3120948692b662912ebc8de72da49a942b39334.sol,208,15,0,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3c7781779fa0d09ba4b222fe008c519f777412ebaa414ae8a2c48cc3d22ec66a,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3c7781779fa0d09ba4b222fe008c519f777412ebaa414ae8a2c48cc3d22ec66a.sol,141,11,4,2,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3d1d1b8d214ecf3711a5b7f2b20c9a512e821a4720af8b331ed05d152eefcfa6,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3d1d1b8d214ecf3711a5b7f2b20c9a512e821a4720af8b331ed05d152eefcfa6.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3e43a2be13165a10b48706ff4ee66c511619602a79aa2c78e9ad01bf37670ea9,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3e43a2be13165a10b48706ff4ee66c511619602a79aa2c78e9ad01bf37670ea9.sol,112,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3f03598094571cd59dd19dc94995443adda31cac96b77f11d79174ab1d3a3e63,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3f03598094571cd59dd19dc94995443adda31cac96b77f11d79174ab1d3a3e63.sol,226,17,3,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3faaa0d744b231d2fef40f1913b81b5a6880382c357fa850f81bb9e9aba233f2,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3faaa0d744b231d2fef40f1913b81b5a6880382c357fa850f81bb9e9aba233f2.sol,148,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3fb7210c8875e5f8abf3b8bb275d4b8ad7d54b614c439fe4b8fef2d4c2e4b9b6,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3fb7210c8875e5f8abf3b8bb275d4b8ad7d54b614c439fe4b8fef2d4c2e4b9b6.sol,1927,170,20,21,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
3fe7ff2c658889756c4801dc458c443743d9dfaafaba2cf73e262f68ac492348,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/3fe7ff2c658889756c4801dc458c443743d9dfaafaba2cf73e262f68ac492348.sol,126,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4017514005eb3e41a5fd4c6331ae669efd356de70e0404e801af8aa61ee9b2a3,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4017514005eb3e41a5fd4c6331ae669efd356de70e0404e801af8aa61ee9b2a3.sol,1925,170,20,21,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
407c90761e0a10756e5e44408bb2caaaea16bce888ff69115f549908cf8a684f,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/407c90761e0a10756e5e44408bb2caaaea16bce888ff69115f549908cf8a684f.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
40e9fea42c8c08f07815741afcf7c90f6eee36c6b615733955a9b4f0debdc4ba,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/40e9fea42c8c08f07815741afcf7c90f6eee36c6b615733955a9b4f0debdc4ba.sol,193,10,6,3,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
41090550a75479a913bad48955a4f23267913fa5ca26a0fa2a3243e0d57fd13c,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/41090550a75479a913bad48955a4f23267913fa5ca26a0fa2a3243e0d57fd13c.sol,196,18,4,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
412361f1b8e97901da460afcaa9ace60ac113ebfd204a060cccc7ee0b3bf542e,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/412361f1b8e97901da460afcaa9ace60ac113ebfd204a060cccc7ee0b3bf542e.sol,107,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
41b6064ffab0724fd1d1d1895051a52042e4b0c9e138e492fc6b273d623eff6b,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/41b6064ffab0724fd1d1d1895051a52042e4b0c9e138e492fc6b273d623eff6b.sol,702,67,6,4,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4219abdc067eb57889cf8aaf1c62fb767f193298847f1bcecf2f0d86f90bfeda,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4219abdc067eb57889cf8aaf1c62fb767f193298847f1bcecf2f0d86f90bfeda.sol,440,41,3,5,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
421e16684327c0140c3bfc7d4b7761420aa829e3db7de8f68a381ebffb6aa6ac,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/421e16684327c0140c3bfc7d4b7761420aa829e3db7de8f68a381ebffb6aa6ac.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
422fc9a68e82d3005dc324ffd659f8072236fbc74701512f2f979946ad88b750,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/422fc9a68e82d3005dc324ffd659f8072236fbc74701512f2f979946ad88b750.sol,347,28,5,4,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4241f6f906acc9ee513cf382baaae2334933967e50aece9fb6e137b28c518e24,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4241f6f906acc9ee513cf382baaae2334933967e50aece9fb6e137b28c518e24.sol,115,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
424df96e3fd3c1688fcd5bda14ac5d36a7dbb18ce1b4c8de1580b90a16e0707d,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/424df96e3fd3c1688fcd5bda14ac5d36a7dbb18ce1b4c8de1580b90a16e0707d.sol,64,7,3,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
425ce8113c1cf9914866021e329b8b790a291a96451aa88b48476454fed39a9a,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/425ce8113c1cf9914866021e329b8b790a291a96451aa88b48476454fed39a9a.sol,142,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
428bd4b6e81fd2b3dd3d1b46754146773a410c17075420f1e9a2625020fdf94e,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/428bd4b6e81fd2b3dd3d1b46754146773a410c17075420f1e9a2625020fdf94e.sol,201,19,2,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
42aa0002e05b77b9f2e84065f593d6c682c87b343889f245071295ce2e9031d4,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/42aa0002e05b77b9f2e84065f593d6c682c87b343889f245071295ce2e9031d4.sol,366,16,9,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
42bc44f4db1581fad779fecaceaa249c75d51d0f9504a01d2f3794c709ea0d82,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/42bc44f4db1581fad779fecaceaa249c75d51d0f9504a01d2f3794c709ea0d82.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
42e032a2b7fe9a0f90c71b1ca4db0ba17b8357fc3ff2e7babdeb09eafbfa0f9d,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/42e032a2b7fe9a0f90c71b1ca4db0ba17b8357fc3ff2e7babdeb09eafbfa0f9d.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
42e22b132015088b989e54dc47fbe1ae35b5f69d298fcdc2766714937bac2226,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/42e22b132015088b989e54dc47fbe1ae35b5f69d298fcdc2766714937bac2226.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
43196f8e7acc436016a2a1d952086d59e9b91878b5a9880b2deaa256871f3631,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/43196f8e7acc436016a2a1d952086d59e9b91878b5a9880b2deaa256871f3631.sol,589,34,4,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
436972397c6c6171dae20da7bc9e004c4cd3067a01770cc9dd4f950932936745,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/436972397c6c6171dae20da7bc9e004c4cd3067a01770cc9dd4f950932936745.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
43780fe12b065da4c63dd3c448a9ab2ef8b2cb09c0408dcabdc423f3f99f39fb,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/43780fe12b065da4c63dd3c448a9ab2ef8b2cb09c0408dcabdc423f3f99f39fb.sol,135,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
43d8afae0d7dcb58bcf01339592223c46759029b92c8349bdaa713017d1aab21,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/43d8afae0d7dcb58bcf01339592223c46759029b92c8349bdaa713017d1aab21.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
43ff199f572fa7726e90469c1144a5731641fb804553c64d7c9220803baed9e2,IntegerUO,2,IntegerUO,BCCC-SCsVul-2024/Source Codes/IntegerUO/43ff199f572fa7726e90469c1144a5731641fb804553c64d7c9220803baed9e2.sol,180,17,2,2,"('Class10:IntegerUO',)",0,0,0,0,0,0,0,1,0,1
44090f040d0e465c041169737f288a3cfe95b0bab107929740fa692b190532cc,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44090f040d0e465c041169737f288a3cfe95b0bab107929740fa692b190532cc.sol,335,12,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4423993dd2a577837d9e59ea02dd08a93c10d09312f87dac172a4a8532d7e2b0,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4423993dd2a577837d9e59ea02dd08a93c10d09312f87dac172a4a8532d7e2b0.sol,138,15,2,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4434c11e5f99093ecc2331f2efe7278dca3c8aeec89d819a4671ca280591b049,Timestamp,2,NonVulnerable,BCCC-SCsVul-2024/Source Codes/NonVulnerable/4434c11e5f99093ecc2331f2efe7278dca3c8aeec89d819a4671ca280591b049.sol,136,20,3,0,"('Class04:Timestamp',)",0,0,0,1,0,0,0,0,0,1
4462a62ab6212f5e9784a535aadf2761095ce14098b4776e3273f3150b299c5b,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4462a62ab6212f5e9784a535aadf2761095ce14098b4776e3273f3150b299c5b.sol,600,73,5,4,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
446aaf450270cf62866a7e7c68b51dd5d58e5e3b1145345c7dcb8597d3eedc32,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/446aaf450270cf62866a7e7c68b51dd5d58e5e3b1145345c7dcb8597d3eedc32.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
44762ab0b95d2856835883137a55a7be0ba1cbfee93de3606cc90ec08db694d4,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44762ab0b95d2856835883137a55a7be0ba1cbfee93de3606cc90ec08db694d4.sol,35,5,0,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
449f49b5a9416074a41cef2707ced99ea3178c79e35be81394097daeb75b2c45,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/449f49b5a9416074a41cef2707ced99ea3178c79e35be81394097daeb75b2c45.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
44aa92530819839180bc987da0286f2d5597156e3c22381febcc1aa5d08efd72,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44aa92530819839180bc987da0286f2d5597156e3c22381febcc1aa5d08efd72.sol,89,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
44c2026d316278264433019e8e8bc0720208c9ffa60a51eac7f9e50583366a19,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44c2026d316278264433019e8e8bc0720208c9ffa60a51eac7f9e50583366a19.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
44efc52d7f148c24f9241c822aa9c505fe058c3250a8bf3942977b996eca8a76,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44efc52d7f148c24f9241c822aa9c505fe058c3250a8bf3942977b996eca8a76.sol,427,34,10,3,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
44fdb043e25befc08ae998d39f5998797b1f282e0c1e3088b93199fe46565153,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/44fdb043e25befc08ae998d39f5998797b1f282e0c1e3088b93199fe46565153.sol,183,12,5,3,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4516b687984ed19a0b0437c29680d32156854585014b606c8a3dce1b7270c2d5,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4516b687984ed19a0b0437c29680d32156854585014b606c8a3dce1b7270c2d5.sol,132,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4538dd426fe1eef6f78ba6845dde324a3fadb9358caa48a0eeb95b55fdb523d3,GasException,4,DenialOfService,BCCC-SCsVul-2024/Source Codes/DenialOfService/4538dd426fe1eef6f78ba6845dde324a3fadb9358caa48a0eeb95b55fdb523d3.sol,183,13,3,0,"('Class02:GasException', 'Class09:DenialOfService', 'Class11:Reentrancy')",0,1,0,0,0,0,1,0,1,1
4597907d2737e9161b61b5c511bae11c1944a4cf152ba4baddfa536a9bb433c6,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4597907d2737e9161b61b5c511bae11c1944a4cf152ba4baddfa536a9bb433c6.sol,142,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
45fc865773e2d889d6f09ea22fba9c359d5693770b748111a4b2962c764de0c1,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/45fc865773e2d889d6f09ea22fba9c359d5693770b748111a4b2962c764de0c1.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
46f35214c9801d2b7d7dc78e5325eb2feebdbe23cb7baa044935c772721caabd,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/46f35214c9801d2b7d7dc78e5325eb2feebdbe23cb7baa044935c772721caabd.sol,126,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
474649f3c6177a74a0d36058ffce8c3415f1596ddff6790e0ac77b98727adfc8,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/474649f3c6177a74a0d36058ffce8c3415f1596ddff6790e0ac77b98727adfc8.sol,963,70,20,21,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
474eeaa99e58e1538d57461ad03a1f6177fcd4d12f3ff2ae32ca06e9292ec546,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/474eeaa99e58e1538d57461ad03a1f6177fcd4d12f3ff2ae32ca06e9292ec546.sol,1717,118,4,8,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4776c35df90eab4c4a295cd156dbef48fbfbe1355c95a0b247a5aa786588684f,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4776c35df90eab4c4a295cd156dbef48fbfbe1355c95a0b247a5aa786588684f.sol,133,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4785b8f2d5c34546fbf12e590502f1f2107cd47f6ecbf0de60deb00fd83fdec0,Timestamp,2,NonVulnerable,BCCC-SCsVul-2024/Source Codes/NonVulnerable/4785b8f2d5c34546fbf12e590502f1f2107cd47f6ecbf0de60deb00fd83fdec0.sol,67,9,2,0,"('Class04:Timestamp',)",0,0,0,1,0,0,0,0,0,1
478a54e9201b627243f67e7aa084988dc7badadf0e1e5fb07b9e4c77638d3c99,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/478a54e9201b627243f67e7aa084988dc7badadf0e1e5fb07b9e4c77638d3c99.sol,1011,87,21,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
47a6db894e22aa1ee54b7741bbfeee24d70f7fc4bdfb23e4b2c79deb52009690,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/47a6db894e22aa1ee54b7741bbfeee24d70f7fc4bdfb23e4b2c79deb52009690.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
47c039726e4513b0a79f398a90ccfeb715e9a3415c02f09f106c1d170395e6a1,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/47c039726e4513b0a79f398a90ccfeb715e9a3415c02f09f106c1d170395e6a1.sol,367,16,9,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
48c65de58363f814c9bd077fbebe113d8ed6bc35dcf1bd6792642bbda94f6920,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/48c65de58363f814c9bd077fbebe113d8ed6bc35dcf1bd6792642bbda94f6920.sol,121,17,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
48c742e7c2e01f023e7b4f0a0c9a6df00410a361ad29af97778833abd5d717a0,IntegerUO,2,IntegerUO,BCCC-SCsVul-2024/Source Codes/IntegerUO/48c742e7c2e01f023e7b4f0a0c9a6df00410a361ad29af97778833abd5d717a0.sol,153,15,4,2,"('Class10:IntegerUO',)",0,0,0,0,0,0,0,1,0,1
48dc0e6f0be81d54192d42fe50af14df0bcff0f7141a556d809029cd3eb83c31,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/48dc0e6f0be81d54192d42fe50af14df0bcff0f7141a556d809029cd3eb83c31.sol,85,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
497f5e99f49e62b0422c2d06e6ae06e297c268904034865c55dc78c9b682a6b5,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/497f5e99f49e62b0422c2d06e6ae06e297c268904034865c55dc78c9b682a6b5.sol,396,79,2,4,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
49aa4156324923fff8001d9926f13a945d2f980fb8fca4efc6af88f2165c105b,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/49aa4156324923fff8001d9926f13a945d2f980fb8fca4efc6af88f2165c105b.sol,274,10,3,1,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
49afc5c9ce842ccca5adbfb4bd91ff042beec2d24ce8999b33fa38a9a90ee5c4,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/49afc5c9ce842ccca5adbfb4bd91ff042beec2d24ce8999b33fa38a9a90ee5c4.sol,84,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4ad02f839bfade8819f3ab38fec581c708aa01428e3966f7867a90180027eb0b,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4ad02f839bfade8819f3ab38fec581c708aa01428e3966f7867a90180027eb0b.sol,1069,137,5,10,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4b035c18860f6beff8fc18ff0b870f3259acdca5ec975f9ff5a1fd7a74c3929d,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4b035c18860f6beff8fc18ff0b870f3259acdca5ec975f9ff5a1fd7a74c3929d.sol,383,16,9,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4b0a1c7fa699b4846af492b32230f2b13f9b4aacd5f494c618a75c63abaccdf3,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4b0a1c7fa699b4846af492b32230f2b13f9b4aacd5f494c618a75c63abaccdf3.sol,137,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4b3432b8ea4aa1832574a65116842d2a3aa9a2eaf6d05534294dabeeffd3de97,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4b3432b8ea4aa1832574a65116842d2a3aa9a2eaf6d05534294dabeeffd3de97.sol,38,3,1,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4b54e24386adbba36b2ce7fe2344803f5d42c45af4351417d174ddcf9f9ce303,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4b54e24386adbba36b2ce7fe2344803f5d42c45af4351417d174ddcf9f9ce303.sol,366,16,9,9,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4c578acc2e6250f279dcd2eccede4b48d892d2b7bbad3ef6ef94805787e19f30,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4c578acc2e6250f279dcd2eccede4b48d892d2b7bbad3ef6ef94805787e19f30.sol,203,15,5,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4c97f0b646d30e087b0ee221002aff17b868c78c17924f37de8616c81daf96b0,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4c97f0b646d30e087b0ee221002aff17b868c78c17924f37de8616c81daf96b0.sol,401,33,7,2,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4ca032ce5406e5201abb7b41b6add9483b84c79c73ff37f961ecd8f98005ef80,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4ca032ce5406e5201abb7b41b6add9483b84c79c73ff37f961ecd8f98005ef80.sol,53,4,0,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4ca966cd92ba65cacd25998ee43f50005e182eaa82db8bc1b7c5341df5c741e7,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4ca966cd92ba65cacd25998ee43f50005e182eaa82db8bc1b7c5341df5c741e7.sol,151,13,2,0,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4d53aeab890e435f38acaeb6ac282dfcc4556d655ebebf416e9a1103377ddd88,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4d53aeab890e435f38acaeb6ac282dfcc4556d655ebebf416e9a1103377ddd88.sol,990,85,20,8,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
4d55c18d2ffa8b3bc67d04c83eb8c17ab57deededa28975d3c519e90bf35ac23,CallToUnknown,3,CallToUnknown,BCCC-SCsVul-2024/Source Codes/CallToUnknown/4d55c18d2ffa8b3bc67d04c83eb8c17ab57deededa28975d3c519e90bf35ac23.sol,106,12,0,2,"('Class08:CallToUnknown', 'Class11:Reentrancy')",0,0,0,0,0,1,0,0,1,1
